timestamp,open,high,low,close,volume
1720036800000,84704000.0,85644000.0,84508000.0,85331000.0,319.66143506
1720051200000,85331000.0,85592000.0,83000000.0,83793000.0,1467.03575246
1720065600000,83793000.0,83801000.0,82541000.0,82588000.0,872.09156756
1720080000000,82582000.0,83000000.0,81243000.0,82195000.0,1729.13345704
1720094400000,82195000.0,83101000.0,81207000.0,82831000.0,1095.32336807
1720108800000,82861000.0,83918000.0,82418000.0,83270000.0,363.71471171
1720123200000,83269000.0,84064000.0,81500000.0,81680000.0,623.98879284
1720137600000,81680000.0,82544000.0,78800000.0,78801000.0,3108.2966167
1720152000000,78801000.0,79180000.0,77335000.0,77988000.0,3087.28898148
1720166400000,77990000.0,80196000.0,77450000.0,79996000.0,1479.5183932
1720180800000,79996000.0,81176000.0,78556000.0,80996000.0,1287.78231984
1720195200000,81005000.0,81424000.0,79768000.0,80448000.0,439.9163683
1720209600000,80451000.0,81290000.0,80193000.0,81118000.0,316.39399587
1720224000000,81118000.0,81750000.0,80000000.0,80583000.0,720.40702113
1720238400000,80563000.0,80873000.0,79938000.0,80764000.0,329.49220468
1720252800000,80764000.0,81341000.0,80610000.0,80967000.0,284.37857173
1720267200000,80973000.0,82048000.0,80549000.0,81958000.0,481.74522889
1720281600000,81958000.0,82980000.0,81683000.0,82401000.0,465.0336541
1720296000000,82402000.0,83202000.0,82319000.0,82826000.0,383.44299011
1720310400000,82850000.0,82940000.0,82000000.0,82383000.0,501.69319079
1720324800000,82382000.0,82391000.0,81000000.0,81348000.0,469.41045688
1720339200000,81329000.0,82210000.0,81300000.0,81684000.0,235.56909051
1720353600000,81665000.0,81850000.0,80500000.0,81010000.0,601.1586205
1720368000000,81000000.0,81600000.0,80792000.0,81290000.0,106.35983542
1720382400000,81335000.0,81599000.0,79280000.0,79397000.0,613.05611623
1720396800000,79397000.0,80087000.0,77880000.0,78864000.0,1628.71609966
1720411200000,78864000.0,79689000.0,78620000.0,79650000.0,543.15032804
1720425600000,79650000.0,82700000.0,79513000.0,81139000.0,1383.60504742
1720440000000,81181000.0,81729000.0,78800000.0,79382000.0,1060.55603428
1720454400000,79413000.0,80400000.0,79056000.0,80351000.0,231.66754427
1720468800000,80369000.0,80850000.0,79910000.0,80534000.0,247.07066067
1720483200000,80499000.0,81400000.0,80000000.0,81158000.0,495.11767009
1720497600000,81110000.0,81700000.0,80750000.0,80852000.0,445.71762949
1720512000000,80877000.0,81819000.0,80739000.0,81463000.0,534.55481288
1720526400000,81438000.0,82135000.0,80728000.0,81315000.0,613.14732133
1720540800000,81315000.0,82300000.0,81166000.0,81888000.0,248.3889881
1720555200000,81888000.0,82283000.0,81626000.0,82043000.0,210.69542386
1720569600000,82043000.0,82230000.0,81351000.0,82211000.0,379.98895288
1720584000000,82211000.0,83825000.0,82200000.0,83273000.0,989.93014463
1720598400000,83273000.0,83400000.0,82501000.0,82688000.0,455.49319993
1720612800000,82660000.0,82759000.0,81500000.0,81770000.0,678.69856988
1720627200000,81770000.0,82096000.0,81358000.0,81400000.0,193.33543298
1720641600000,81400000.0,82089000.0,81096000.0,81896000.0,230.03342467
1720656000000,81926000.0,82525000.0,81071000.0,81579000.0,596.75942468
1720670400000,81580000.0,82300000.0,81500000.0,82115000.0,242.72357906
1720684800000,82115000.0,83097000.0,82000000.0,83020000.0,438.24278981
1720699200000,82988000.0,83795000.0,81106000.0,81200000.0,1182.31930523
1720713600000,81241000.0,81950000.0,81000000.0,81258000.0,179.30223174
1720728000000,81225000.0,81563000.0,81000000.0,81070000.0,291.07997797
1720742400000,81070000.0,81399000.0,80085000.0,80498000.0,613.21558316
1720756800000,80498000.0,81115000.0,80250000.0,80729000.0,281.62887167
1720771200000,80729000.0,81032000.0,80455000.0,80969000.0,252.60576473
1720785600000,80933000.0,82082000.0,80760000.0,82000000.0,471.85219576
1720800000000,82001000.0,82309000.0,81110000.0,81179000.0,212.97042563
1720814400000,81133000.0,81663000.0,80700000.0,81540000.0,170.7799293
1720828800000,81548000.0,81699000.0,81396000.0,81422000.0,178.71430609
1720843200000,81422000.0,81981000.0,81300000.0,81814000.0,225.5021805
1720857600000,81812000.0,82600000.0,81627000.0,82310000.0,363.6863754
1720872000000,82310000.0,82709000.0,82159000.0,82567000.0,280.33793504
1720886400000,82543000.0,82730000.0,82200000.0,82200000.0,116.77366304
1720900800000,82200000.0,83700000.0,81938000.0,82901000.0,533.95256303
1720915200000,82901000.0,83920000.0,82860000.0,83493000.0,590.17292076
1720929600000,83493000.0,84901000.0,83370000.0,84501000.0,734.58803035
1720944000000,84501000.0,84900000.0,84096000.0,84506000.0,414.61822418
1720958400000,84501000.0,84555000.0,83544000.0,84417000.0,455.13665906
1720972800000,84415000.0,84484000.0,84148000.0,84203000.0,92.25649261
1720987200000,84203000.0,86000000.0,84166000.0,85430000.0,875.78972751
1721001600000,85430000.0,88500000.0,85269000.0,88299000.0,1543.37000561
1721016000000,88299000.0,88536000.0,87764000.0,88346000.0,713.28171529
1721030400000,88347000.0,88725000.0,87250000.0,87572000.0,777.2471385
1721044800000,87571000.0,88750000.0,87532000.0,88520000.0,562.94859402
1721059200000,88504000.0,89442000.0,88369000.0,89059000.0,440.73002499
1721073600000,89059000.0,91294000.0,88927000.0,91162000.0,1049.92728949
1721088000000,91162000.0,91544000.0,90200000.0,90735000.0,1180.91864847
1721102400000,90702000.0,91084000.0,87683000.0,87835000.0,2019.88758266
1721116800000,87835000.0,89735000.0,87300000.0,89503000.0,1041.26553396
1721131200000,89511000.0,90762000.0,88437000.0,90530000.0,1003.34028947
1721145600000,90530000.0,91000000.0,89469000.0,90965000.0,416.58591996
1721160000000,90990000.0,91113000.0,89500000.0,90807000.0,567.9028463
1721174400000,90825000.0,92159000.0,90700000.0,91802000.0,1157.91480171
1721188800000,91802000.0,91932000.0,90900000.0,90918000.0,553.16363966
1721203200000,90917000.0,91242000.0,90001000.0,90252000.0,677.83997237
1721217600000,90300000.0,91277000.0,90046000.0,90602000.0,587.89504057
1721232000000,90544000.0,90678000.0,89510000.0,90221000.0,337.10884643
1721246400000,90329000.0,90407000.0,89380000.0,89467000.0,376.94712802
1721260800000,89464000.0,90930000.0,89049000.0,90475000.0,638.32789233
1721275200000,90475000.0,90625000.0,89763000.0,90167000.0,332.75610833
1721289600000,90167000.0,90548000.0,90102000.0,90499000.0,299.90898641
1721304000000,90499000.0,91200000.0,89200000.0,89389000.0,837.00507084
1721318400000,89332000.0,89950000.0,89084000.0,89400000.0,232.8912803
1721332800000,89479000.0,90200000.0,89271000.0,89850000.0,230.27658285
1721347200000,89850000.0,90120000.0,88675000.0,90090000.0,679.86717467
1721361600000,90090000.0,90342000.0,89408000.0,89535000.0,323.4077954
1721376000000,89534000.0,90100000.0,89240000.0,90078000.0,276.98084725
1721390400000,90078000.0,92100000.0,89986000.0,91930000.0,1211.42757323
1721404800000,91930000.0,94073000.0,91916000.0,93830000.0,1068.8888528
1721419200000,93810000.0,94050000.0,92850000.0,93004000.0,656.18880387
1721433600000,93004000.0,93555000.0,92736000.0,93447000.0,580.57431373
1721448000000,93445000.0,93482000.0,93020000.0,93190000.0,246.357099
1721462400000,93188000.0,93590000.0,93180000.0,93375000.0,267.76543246
1721476800000,93375000.0,93781000.0,93150000.0,93781000.0,206.5508867
1721491200000,93779000.0,94613000.0,93646000.0,94200000.0,377.15754594
1721505600000,94200000.0,94624000.0,93758000.0,94065000.0,288.42394259
1721520000000,94073000.0,94559000.0,93850000.0,94208000.0,427.8486338
1721534400000,94164000.0,94308000.0,93443000.0,93640000.0,397.31919841
1721548800000,93640000.0,94182000.0,93589000.0,93795000.0,245.41854218
1721563200000,93795000.0,94500000.0,93500000.0,94208000.0,436.27246602
1721577600000,94189000.0,94737000.0,92413000.0,94510000.0,650.17874162
1721592000000,94559000.0,95299000.0,94318000.0,95000000.0,842.26246016
1721606400000,95000000.0,95353000.0,94320000.0,94551000.0,721.03565916
1721620800000,94550000.0,94680000.0,93561000.0,93890000.0,536.81261178
1721635200000,93890000.0,94465000.0,93636000.0,94313000.0,322.65293313
1721649600000,94313000.0,94676000.0,93050000.0,93805000.0,666.83965701
1721664000000,93782000.0,95000000.0,93520000.0,94999000.0,256.15345805
1721678400000,94998000.0,95000000.0,94042000.0,94357000.0,360.57440416
1721692800000,94284000.0,94748000.0,93991000.0,94180000.0,396.2175525
1721707200000,94180000.0,94240000.0,92734000.0,93100000.0,858.12477248
1721721600000,93099000.0,93998000.0,93023000.0,93283000.0,437.58341653
1721736000000,93335000.0,93997000.0,92550000.0,93311000.0,706.41935116
1721750400000,93311000.0,93430000.0,92011000.0,92020000.0,432.60612377
1721764800000,92024000.0,92650000.0,92000000.0,92230000.0,367.22145175
1721779200000,92224000.0,92530000.0,91205000.0,92317000.0,945.37289368
1721793600000,92317000.0,92475000.0,91619000.0,92449000.0,323.8461816
1721808000000,92448000.0,93102000.0,92381000.0,92738000.0,446.16548953
1721822400000,92721000.0,93494000.0,92394000.0,92539000.0,599.65453479
1721836800000,92500000.0,93039000.0,91753000.0,91770000.0,295.19210245
1721851200000,91770000.0,92443000.0,91051000.0,91501000.0,510.0561374
1721865600000,91501000.0,91779000.0,89520000.0,89870000.0,1620.78642847
1721880000000,89870000.0,90400000.0,89520000.0,89997000.0,489.09031735
1721894400000,89997000.0,90295000.0,89600000.0,89757000.0,397.59600411
1721908800000,89757000.0,91150000.0,89202000.0,90854000.0,822.96753068
1721923200000,90883000.0,91430000.0,90501000.0,90848000.0,243.57256146
1721937600000,90846000.0,93138000.0,90581000.0,92465000.0,668.32975744
1721952000000,92475000.0,94500000.0,92286000.0,93888000.0,980.0189068
1721966400000,93888000.0,93993000.0,93506000.0,93706000.0,408.22816631
1721980800000,93704000.0,94450000.0,93703000.0,94211000.0,485.34177771
1721995200000,94211000.0,94990000.0,93631000.0,94460000.0,807.95240395
1722009600000,94460000.0,94990000.0,94156000.0,94816000.0,237.21537286
1722024000000,94816000.0,95000000.0,94200000.0,94727000.0,336.11553885
1722038400000,94639000.0,94888000.0,94239000.0,94605000.0,424.74956784
1722052800000,94605000.0,95292000.0,94605000.0,95079000.0,423.0498728
1722067200000,95071000.0,95300000.0,94908000.0,95151000.0,342.85581959
1722081600000,95151000.0,96813000.0,95147000.0,96240000.0,1215.00118998
1722096000000,96240000.0,96462000.0,94780000.0,95411000.0,593.70937587
1722110400000,95411000.0,96288000.0,93150000.0,94292000.0,1914.47259414
1722124800000,94341000.0,95280000.0,93600000.0,94669000.0,556.07361003
1722139200000,94669000.0,94856000.0,93658000.0,94171000.0,495.09650554
1722153600000,94171000.0,94989000.0,93920000.0,94839000.0,342.65788875
1722168000000,94838000.0,95200000.0,94510000.0,94604000.0,318.8710878
1722182400000,94604000.0,95279000.0,94546000.0,95103000.0,113.50026869
1722196800000,95154000.0,95380000.0,94666000.0,95363000.0,230.49920803
1722211200000,95363000.0,96753000.0,95131000.0,96333000.0,1051.59900468
1722225600000,96329000.0,96849000.0,96240000.0,96560000.0,508.78216745
1722240000000,96543000.0,96900000.0,96384000.0,96706000.0,405.93678835
1722254400000,96706000.0,97100000.0,94596000.0,95204000.0,1392.23654932
1722268800000,95147000.0,95220000.0,93203000.0,94228000.0,910.41771801
1722283200000,94162000.0,94672000.0,93343000.0,93618000.0,509.73605335
1722297600000,93605000.0,93878000.0,92499000.0,93112000.0,972.77684942
1722312000000,93113000.0,93837000.0,92866000.0,93738000.0,339.86114799
1722326400000,93738000.0,93859000.0,92950000.0,93019000.0,341.19337967
1722340800000,93015000.0,93500000.0,92015000.0,92767000.0,638.78515313
1722355200000,92750000.0,92992000.0,92005000.0,92347000.0,236.50251487
1722369600000,92465000.0,93073000.0,91825000.0,92788000.0,296.49978813
1722384000000,92790000.0,93170000.0,92400000.0,92407000.0,413.53246675
1722398400000,92407000.0,92941000.0,91682000.0,92434000.0,548.77472543
1722412800000,92434000.0,92752000.0,92101000.0,92221000.0,249.20791366
1722427200000,92221000.0,93169000.0,92180000.0,92696000.0,383.80241414
1722441600000,92696000.0,93298000.0,91250000.0,91539000.0,478.7648251
1722456000000,91502000.0,91829000.0,90345000.0,90345000.0,1024.94609754
1722470400000,90346000.0,90790000.0,89350000.0,89500000.0,1239.94938056
1722484800000,89500000.0,90648000.0,88960000.0,90459000.0,958.33568114
1722499200000,90459000.0,90884000.0,90290000.0,90830000.0,322.90285263
1722513600000,90830000.0,91301000.0,88500000.0,88590000.0,1093.63388793
1722528000000,88590000.0,89550000.0,88001000.0,89446000.0,625.4969477
1722542400000,89450000.0,92300000.0,89316000.0,91789000.0,807.72677895
1722556800000,91789000.0,92200000.0,89601000.0,90845000.0,762.2541364
1722571200000,90829000.0,90835000.0,89600000.0,90160000.0,484.50264867
1722585600000,90179000.0,91178000.0,89976000.0,90654000.0,305.65880165
1722600000000,90654000.0,91557000.0,88320000.0,89221000.0,1504.43345261
1722614400000,89221000.0,89510000.0,88320000.0,88454000.0,430.17005099
1722628800000,88435000.0,89170000.0,86377000.0,86691000.0,1602.64341317
1722643200000,86691000.0,87633000.0,85220000.0,87566000.0,1604.72889701
1722657600000,87531000.0,87690000.0,86588000.0,86961000.0,487.0865484
1722672000000,86961000.0,87299000.0,86466000.0,87181000.0,355.42346762
1722686400000,87180000.0,87578000.0,85800000.0,85884000.0,479.7891742
1722700800000,85875000.0,86309000.0,85000000.0,85263000.0,784.38812906
1722715200000,85337000.0,86100000.0,85000000.0,85957000.0,347.95892058
1722729600000,85954000.0,86311000.0,85124000.0,85714000.0,438.39374248
1722744000000,85714000.0,85917000.0,85001000.0,85092000.0,295.34927528
1722758400000,85091000.0,85900000.0,84759000.0,85749000.0,429.90609754
1722772800000,85749000.0,86132000.0,83400000.0,83495000.0,1126.8014099
1722787200000,83495000.0,84129000.0,81756000.0,83813000.0,1319.72109237
1722801600000,83861000.0,84333000.0,81684000.0,81871000.0,922.46236004
1722816000000,81871000.0,82256000.0,77000000.0,77000000.0,5641.57844571
1722830400000,77000000.0,78361000.0,72100000.0,75689000.0,7095.42696331
1722844800000,75691000.0,76750000.0,73200000.0,74051000.0,2459.99822702
1722859200000,74051000.0,79550000.0,72150000.0,78399000.0,5922.61976456
1722873600000,78351000.0,80394000.0,75777000.0,76906000.0,1405.25383574
1722888000000,76900000.0,79985000.0,76856000.0,77833000.0,1353.91543544
1722902400000,77786000.0,82150000.0,77782000.0,80138000.0,2985.48400126
1722916800000,80138000.0,80642000.0,79122000.0,80428000.0,1081.99815092
1722931200000,80428000.0,80520000.0,78239000.0,79361000.0,1125.4685377
1722945600000,79361000.0,80673000.0,77911000.0,80211000.0,1614.83049603
1722960000000,80211000.0,81028000.0,79936000.0,80751000.0,474.12856045
1722974400000,80700000.0,81231000.0,79935000.0,80224000.0,586.5572545
1722988800000,80166000.0,81687000.0,79487000.0,81098000.0,1107.97227208
1723003200000,81129000.0,81547000.0,80600000.0,81040000.0,635.22413123
1723017600000,81030000.0,81950000.0,80940000.0,81054000.0,667.01344824
1723032000000,81096000.0,81700000.0,79200000.0,80017000.0,1104.74523039
1723046400000,80056000.0,80330000.0,78206000.0,78208000.0,641.47031989
1723060800000,78215000.0,79187000.0,77782000.0,78388000.0,1160.05225909
1723075200000,78386000.0,81531000.0,77941000.0,80500000.0,1420.25635728
1723089600000,80500000.0,81100000.0,80040000.0,80705000.0,485.19960958
1723104000000,80700000.0,81086000.0,80425000.0,80860000.0,398.22463563
1723118400000,80861000.0,83750000.0,80163000.0,83600000.0,2099.13697931
1723132800000,83585000.0,84071000.0,83183000.0,83623000.0,773.30220697
1723147200000,83554000.0,87980000.0,83407000.0,86397000.0,1949.89290739
1723161600000,86397000.0,86704000.0,85100000.0,86186000.0,1181.57495707
1723176000000,86144000.0,86199000.0,84650000.0,85296000.0,738.68477896
1723190400000,85251000.0,85828000.0,84600000.0,85144000.0,514.14981551
